date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-06-29 13:41:33,Freestar9,,0,0,0,"La France n'est pas la poubelle du monde : expulsons les délinquants et criminels étrangers ! https://damocles.co/expulsion-delinquants-etrangers via @Damocles_fr #Municipales2020",,@Damocles_Fr,#Municipales2020 #Municipales2020,1277598079043153921,https://twitter.com/Freestar9/status/1277598079043153921
2020-06-29 13:41:20,EchosPolitique,,0,0,0,"#Municipales2020 PORTRAIT Peu connu du grand public, Bruno Bernard, le futur président EELV du #GrandLyon, connaît bien la politique. Pas tant grâce à ses 2 mandats locaux que par sa jeunesse dans une famille de militants PS très proches de Mitterrand",,,#Municipales2020 #Municipales2020 #GrandLyon,1277598025943220224,https://twitter.com/EchosPolitique/status/1277598025943220224
2020-06-29 13:41:16,ThibautLanord,,0,0,0,"#Municipales2020 #Municipales #Municipales28juin",,,#Municipales2020 #Municipales2020 #Municipales #Municipales28juin,1277598006515314691,https://twitter.com/ThibautLanord/status/1277598006515314691
2020-06-29 13:41:05,LeConnard_Off,,0,0,0,"Municipales : Gérard Collomb et Alain Juppé dévoilent leur projet pour la retraite https://leconnardenchaine.fr/politique/france/municipales-gerard-collomb-et-alain-juppe-devoilent-leur-projet-pour-la-retraite #Municipales2020 #Lyon #Bordeaux",,,#Municipales2020 #Municipales2020 #Lyon #Bordeaux,1277597963100004353,https://twitter.com/LeConnard_Off/status/1277597963100004353
2020-06-29 13:41:05,LPA_OCCASION,,0,0,0,"DÉTAILS ICI :http://lpa-mobilierbureau.fr :lpa77100@gmail.com #LaVieDesObjets #affaireconclue #france2 #Fillon #MonAppareilPhotoCdiscount #paris9 #Goussainville #HwasaMaria #MondayMotivation #Paris12 #Municipales2020 #design #pme #collectivité #Paris15 #ManpowerFrance #intérim #bfm",,,#LaVieDesObjets #affaireconclue #france2 #Fillon #MonAppareilPhotoCdiscount #paris9 #Goussainville #HwasaMaria #MondayMotivation #Paris12 #Municipales2020 #Municipales2020 #design #pme #collectivit #Paris15 #ManpowerFrance #int #bfm,1277597960914767873,https://twitter.com/LPA_OCCASION/status/1277597960914767873
2020-06-29 13:40:59,EnergiePartagee,,0,0,0,"Espérons que les nouveaux maires #EELV saisissent l'opportunité ; ils ont #UnMandatPourToutChanger http://bit.ly/2Yufv96 #Municipales2020",,,#EELV #UnMandatPourToutChanger #Municipales2020 #Municipales2020,1277597937242198017,https://twitter.com/EnergiePartagee/status/1277597937242198017
2020-06-29 13:40:48,tianbaenasan,,0,1,0," Les ciutats més importants de França (+100K habitants) queden en mans de l'esquerra i els ecologistes, mentre que la dreta tradicional retrocedeix, però resistint al sud i a l'interior. LREM fa una UCD i el RN es queda només amb Perpinyà #Municipales2020 ",,,#Municipales2020 #Municipales2020,1277597891507433472,https://twitter.com/tianbaenasan/status/1277597891507433472
2020-06-29 13:40:42,LibresJeunes,,0,0,0,"Félicitations à @jlmoudenc pour sa victoire à #Toulouse. #Municipales2020 ",,@jlmoudenc,#Toulouse #Municipales2020 #Municipales2020,1277597866614194176,https://twitter.com/LibresJeunes/status/1277597866614194176
2020-06-29 13:40:42,Pol_Animaux,L214,0,0,0,"#Sathonay2020 • Félicitations Damien MONNIER ! Engagé sur la charte @L214 pour faire de Sathonay-Camp une ville pour les animaux. https://www.politique-animaux.fr/municipales-2020 #Animaux2020 #Municipales2020 ",,@L214,#Sathonay2020 #Animaux2020 #Municipales2020 #Municipales2020,1277597863892201473,https://twitter.com/Pol_Animaux/status/1277597863892201473
2020-06-29 13:40:02,radioorient,,0,0,0,"PLURIEL spécial #Municipales2020 sur @radioorient A 19 h 20 et 23 h 20 avec Roxane Lundy, membre de la direction de Génération.s et Conseillère municipale de Beauvais @roxane_Lundy @GenerationsMvt",,@radioorient @roxane_Lundy @GenerationsMvt,#Municipales2020 #Municipales2020,1277597697076232192,https://twitter.com/radioorient/status/1277597697076232192
2020-06-29 13:39:58,laurence41500,Franc_Aller,0,0,0,"#chasse #Municipales2020 C' est pas une vague verte Dans le #Centre la #LR (la #Droite #Sarkozy) s' en tire très bien Lire la Nouvelle République avec une carte région Centre avec une majorité de points bleus LR J' ai pas vu le reste",,,#chasse #Municipales2020 #Municipales2020 #Centre #LR #Droite #Sarkozy,1277597680231952384,https://twitter.com/laurence41500/status/1277597680231952384
2020-06-29 13:39:23,LibresJeunes,,0,0,1,"Félicitations à @laurent_sceaux et à @TheophileTouny pour leur élection à Sceaux ! #Municipales2020 ",,@laurent_sceaux @TheophileTouny,#Municipales2020 #Municipales2020,1277597532722532352,https://twitter.com/LibresJeunes/status/1277597532722532352
2020-06-29 13:39:18,EchosPolitique,,0,0,0,"#Municipales2020 A #Paris, le second tour a tourné à la déroute pour la macronie, qui se console toutefois avec le IXe et le Ve conservés par deux ex-LR. La gauche conforte ses positions. Rachida Dati affirme avoir « redressé la droite »",,,#Municipales2020 #Municipales2020 #Paris,1277597514313629698,https://twitter.com/EchosPolitique/status/1277597514313629698
2020-06-29 13:39:15,J2France,,0,0,0,"""Notre pays est entrain de s'effondrer, notre système politique n'a plus la confiance des français. Notre République ne doit pas appartenir à une oligarchie qui se détourne du peuple."" #Municipales2020 Retrouvez la dernière vidéo de @DupontAignan ",,@dupontaignan,#Municipales2020 #Municipales2020,1277597502338891777,https://twitter.com/J2France/status/1277597502338891777
2020-06-29 13:39:09,pallaspascal,,0,0,0," #Municipales2020 à #Toulouse. Jean-Luc Moudenc : « Je veux être le maire de l'écologie concrète » https://actu.fr/?p=34622867 via @actufr",,@actufr,#Municipales2020 #Municipales2020 #Toulouse,1277597474568486915,https://twitter.com/pallaspascal/status/1277597474568486915
2020-06-29 13:38:40,gayregis,,0,1,1,"#Municipales2020 ......... un dessin de Plantu dans #LeMonde",,,#Municipales2020 #Municipales2020 #LeMonde,1277597354657550337,https://twitter.com/gayregis/status/1277597354657550337
2020-06-29 13:38:13,EchosPolitique,,0,1,0,"#Municipales2020 Le second tour en Ile-de-France a été marqué par un recul du Parti communiste dans la région. La gauche lui a pris Saint-Denis, tandis que la droite lui a ravi Champigny-sur-Marne et Aubervilliers. Le RN a perdu sa seule ville. ",,,#Municipales2020 #Municipales2020,1277597240215863296,https://twitter.com/EchosPolitique/status/1277597240215863296
2020-06-29 13:38:06,Bob44322940,,0,0,0,"Municipales à Toulouse. « Je veux être le maire de l' écologie concrète », avance jlmoudenc, qui se dit prêt à « reprendre des propositions faites par AntoineMaurice ». Interview https://actu.fr/?p=34622867 via actufr Municipales2020",,,,1277597210998439942,https://twitter.com/Bob44322940/status/1277597210998439942
2020-06-29 13:38:01,guillaurens,,0,0,0,"#Municipales à #Toulouse. « Je veux être le maire de l'#écologie concrète », avance @jlmoudenc, qui se dit prêt à « reprendre des propositions faites par @AntoineMaurice ». Interview https://actu.fr/?p=34622867 via @actufr #Municipales2020",,@jlmoudenc @AntoineMAURICE @actufr,#Municipales #Toulouse #Municipales2020 #Municipales2020,1277597188844146689,https://twitter.com/guillaurens/status/1277597188844146689
2020-06-29 13:37:52,Gramoun3,bleuherault,0,0,0,"#saurel2020 la dégringolade,de maire et président de la Métropole tu décroches péniblement la 49 ieme place au conseil municipal dans l opposition,en un mot,une merde,Fini les 15000€mensuel,et bonjour les caries .Triste sortie 35% #Municipales2020 #Montpellier @myMetropolitain",,@myMetropolitain,#saurel2020 #Municipales2020 #Municipales2020 #Montpellier,1277597153439944705,https://twitter.com/Gramoun3/status/1277597153439944705
2020-06-29 13:37:37,LibresJeunes,,0,0,0,"Félicitations à @sve83 pour sa victoire à Pontoise ! #Municipales2020 ",,@sve83,#Municipales2020 #Municipales2020,1277597089413898240,https://twitter.com/LibresJeunes/status/1277597089413898240
2020-06-29 13:37:32,GreenPeculier,,0,0,0,"Seraient pas en train de faire dans leur froc, les ultra-libéraux ? Procès d'intention ou analyse du scrutin, cher @nicolasbarre_ ? Faites le point dans un an, donnez sa chance au produit #Municipales2020 : les limites de la percée écologiste ",,@nicolasbarre_,#Municipales2020 #Municipales2020,1277597067926540288,https://twitter.com/GreenPeculier/status/1277597067926540288
2020-06-29 13:37:25,RemyComiotto,FrontPopOff,0,0,0,"Impossible de ne plus reconnaitre le ""vote blanc"" après un scrutin concernant la Démocratie de proximité qui a atteint les 60% de non votant... #Démocratie #Municipales2020 #voteblanc",,,#D #Municipales2020 #Municipales2020 #voteblanc,1277597038922870784,https://twitter.com/RemyComiotto/status/1277597038922870784
2020-06-29 13:37:24,EchelleInconnue,Rafumab,0,0,0,"[Au lendemain des #Municipales2020...] ",,,#Municipales2020 #Municipales2020,1277597035814928389,https://twitter.com/EchelleInconnue/status/1277597035814928389
2020-06-29 13:37:16,EssonneAvecVous,,0,0,0,"#Municipales2020 Pensées pour @MehlhornEric, battu à Savigny-sur-Orge, Jean-Pierre Bechter, battu à Corbeil-Essonnes, @FMULIS, battue aux Ulis, et @domecharoux91, battu à Etrechy. Bravo pour les belles campagnes qu’ils ont menées et leur implication, ils n’ont pas démérité.",,@MehlhornEric @FMULIS @domecharoux91,#Municipales2020 #Municipales2020,1277597001966858241,https://twitter.com/EssonneAvecVous/status/1277597001966858241
2020-06-29 13:37:06,Pol_Animaux,L214,0,0,0,"#Givors2020 • Félicitations @CEGivors2020 ! Engagé sur la charte @L214 pour faire de Givors une ville pour les animaux. https://www.politique-animaux.fr/municipales-2020 #Animaux2020 #Municipales2020 ",,@CEGivors2020 @L214,#Givors2020 #Animaux2020 #Municipales2020 #Municipales2020,1277596961529618432,https://twitter.com/Pol_Animaux/status/1277596961529618432
2020-06-29 13:36:55,claudelongchamp,Ellibec,0,0,0,"#Municipales #Municipales2020 https://twitter.com/ellibec/status/1277541478299041792?s=21",,,#Municipales #Municipales2020 #Municipales2020,1277596913219645447,https://twitter.com/claudelongchamp/status/1277596913219645447
2020-06-29 13:36:39,RomainGaillard8,,0,0,0,"La démocratie est un naufrage. #Municipales2020 #ecologistes",,,#Municipales2020 #Municipales2020 #ecologistes,1277596847972982786,https://twitter.com/RomainGaillard8/status/1277596847972982786
2020-06-29 13:36:39,F3Aquitaine,,0,0,0,"Dans le 12/13 @f3aquitaine, réaction de Florent Fatin @fcomfatin après sa victoire aux #Municipales2020 à #Pauillac en Gironde ► https://france3-regions.francetvinfo.fr/nouvelle-aquitaine/gironde/municipales-2020-pauillac-maire-sortant-florent-fatin-est-reelu-1845182.html",,@F3Aquitaine @fcomfatin,#Municipales2020 #Municipales2020 #Pauillac,1277596844982493187,https://twitter.com/F3Aquitaine/status/1277596844982493187
2020-06-29 13:36:23,CAQSMEDIA,,0,0,0,"Retrouvez les résultats des #municipales2020 des grandes villes d'Occitanie ",,,#municipales2020 #municipales2020,1277596778788016129,https://twitter.com/CAQSMEDIA/status/1277596778788016129
2020-06-29 13:36:13,lemonde_pol,,1,0,4,"#Municipales2020 : Avec 41,71 % des voix, Jeanne Barseghian rafle haut la main la mairie de Strasbourg, loin devant ses concurrents Alain Fontanel (LRM, 34,96 %) et Catherine Trautmann (PS, 23,33 %) ",,,#Municipales2020 #Municipales2020,1277596736358400001,https://twitter.com/lemonde_pol/status/1277596736358400001
2020-06-29 13:36:12,LibresJeunes,,0,0,1,"Félicitations à @ThoryMaxime pour sa victoire à Montmorency !!! #Municipales2020 ",,@ThoryMaxime,#Municipales2020 #Municipales2020,1277596732432551937,https://twitter.com/LibresJeunes/status/1277596732432551937
2020-06-29 13:35:52,PasSeMentir,Gilets_Jaunes_1,0,0,0,"#Municipales2020 Dès hier soir, j'ai dis que l'élection de #EdouardPhillipe était louche, très, 58% c'est beaucoup je trouve moi ! Puis souvenez vous qu'ils ont tentés de tricher quand même !",,,#Municipales2020 #Municipales2020 #EdouardPhillipe,1277596649108508672,https://twitter.com/PasSeMentir/status/1277596649108508672
2020-06-29 13:35:28,anouchkacohen,,0,0,0,"Bastia est la seule ville de France où le trio d’union fait plus au 1er tour qu’au second. #Municipales2020",,,#Municipales2020 #Municipales2020,1277596548990369792,https://twitter.com/anouchkacohen/status/1277596548990369792
2020-06-29 13:35:26,VincentThomazo,,1,1,1,"#Goussainville : un maire fiché S élu. Il est où le barrage républicain?#Municipales2020 #AbdelazizHamida",,,#Goussainville #Municipales2020 #Municipales2020 #AbdelazizHamida,1277596538840256512,https://twitter.com/VincentThomazo/status/1277596538840256512
2020-06-29 13:35:22,heloiseduche,,1,0,0,"Quelle énergie depuis ce matin ! Promouvoir sans relâchce les forces associatives, l'#éducpop, l'activisme féministe et un jour... La jeunesse écolo, féministe et de gauche prend le pouvoir dans nos territoires !! Bravo mesdames #vagueverte #Municipales2020",,,#vagueverte #Municipales2020 #Municipales2020,1277596522784477189,https://twitter.com/heloiseduche/status/1277596522784477189
2020-06-29 13:35:20,RevuePol,,0,0,0,"""L'écologie face au défi de la gestion municipale et métropolitaine"" une analyse de Patrick Martin-Genier pour la @RevuePol https://www.revuepolitique.fr/lecologie-face-au-defi-de-la-gestion-municipale-et-metropolitaine/ @MartinGenier #Municipales2020 #EELV #LesVerts #ecologie",,@RevuePol @MartinGenier,#Municipales2020 #Municipales2020 #EELV #LesVerts #ecologie,1277596515217936384,https://twitter.com/RevuePol/status/1277596515217936384
2020-06-29 13:35:06,YahooActuFR,,0,1,2," ""Les écologistes, c'est la promesse du monde de demain et du monde du XXIème siècle"" @DavidCormand, député européen @EELV, dévoile les ambitions écologistes après la forte poussée verte aux élections municipales #Municipales2020 ",,@DavidCormand @EELV,#Municipales2020 #Municipales2020,1277596457739173888,https://twitter.com/YahooActuFR/status/1277596457739173888
2020-06-29 13:34:10,gpaslu1,,0,0,0,"Paris est donc devenu une boite SM à ciel ouvert #Municipales2020",,,#Municipales2020 #Municipales2020,1277596220177989634,https://twitter.com/gpaslu1/status/1277596220177989634
2020-06-29 13:34:07,TVN595_,,0,0,0,"rise of the ecologists #vagueverte #Municipales2020 ",,,#vagueverte #Municipales2020 #Municipales2020,1277596207821488128,https://twitter.com/TVN595_/status/1277596207821488128
2020-06-29 13:34:03,compagnon2020,,0,0,1,"#Municipales2020 #Rennes",,,#Municipales2020 #Municipales2020 #Rennes,1277596191304421376,https://twitter.com/compagnon2020/status/1277596191304421376
2020-06-29 13:33:45,QuentinMaridat,,0,0,0,"Réaction d'Alain Juppé hier soir à la télé #Municipales2020 #Bordeaux",,,#Municipales2020 #Municipales2020 #Bordeaux,1277596117094535168,https://twitter.com/QuentinMaridat/status/1277596117094535168
2020-06-29 13:33:41,rougero22986770,,0,0,0,"ABSTENTION – Une «insurrection froide contre toutes les institutions du pays» - #Municipales2020 https://youtube.com/watch?v=I2DUE4Equ0A",,,#Municipales2020 #Municipales2020,1277596100870975491,https://twitter.com/rougero22986770/status/1277596100870975491
2020-06-29 13:33:36,ILoveMarseille1,,0,2,12," A @SamiaGhali et @brunogilles13 : ne laissez pas bloquer Marseille https://marsactu.fr/agora/a-samia-ghali-et-bruno-gilles-ne-laissez-pas-bloquer-marseille/ cc @NarducciLisette @MicheleRubirola @sebbarles @BenoitPayan @SophieCamard @olivia_fortin @PrintempsMRS #Marseille #Municipales2020 ",,@SamiaGhali @brunogilles13 @NarducciLisette @MicheleRubirola @sebbarles @BenoitPayan @SophieCamard @olivia_fortin @PrintempsMRS,#Marseille #Municipales2020 #Municipales2020,1277596080721494016,https://twitter.com/ILoveMarseille1/status/1277596080721494016
2020-06-29 13:33:16,Reussirleraincy,,0,0,1," Les résultats du 2e tour des élections municipales sont tombés ! La liste #ReussirLeRaincy est arrivée en tête avec 50,33% des voix Un grand MERCI aux Raincéens de nous avoir fait confiance Notre engagement c'est vous #Municipales2020 #MERCI",,,#ReussirLeRaincy #Municipales2020 #Municipales2020 #MERCI #MERCI,1277595996978139136,https://twitter.com/Reussirleraincy/status/1277595996978139136
2020-06-29 13:33:13,pignot1,,0,1,0,"« Homme de terroir », « constant » mais aussi « maître des punchlines »… @20MInutes a demandé à l'entourage du prochain maire de #Bordeaux qui était vraiment @PierreHurmic #Municipales2020 https://www.20minutes.fr/bordeaux/2810323-20200629-resultats-municipales-bordeaux-pierre-hurmic-nouveau-maire-capitale-girondine via @20minutes",,@20Minutes @PierreHurmic @20Minutes,#Bordeaux #Municipales2020 #Municipales2020,1277595983761866752,https://twitter.com/pignot1/status/1277595983761866752
2020-06-29 13:33:06,ManuTourneux,Le_Figaro,0,0,0,"Mais elle y croit vraiment? Elle ne se rend pas compte qu'elle est la risée de tous la pauvre.... J'aurais presque pitié devant tant d'aveuglement #Municipales2020",,,#Municipales2020 #Municipales2020,1277595951629205505,https://twitter.com/ManuTourneux/status/1277595951629205505
2020-06-29 13:32:37,pascalcoussy,,0,0,0," #Municipales2020 à #Lyon : à voir ou à revoir, brillant et prémonitoire, le film « Alice et le Maire », chronique au #cinema d’une déchéance #politique annoncée",,,#Municipales2020 #Municipales2020 #Lyon #cinema #politique,1277595829910540289,https://twitter.com/pascalcoussy/status/1277595829910540289
2020-06-29 13:32:28,MidiLibreSete,,1,0,1,"[Abonnés] #Municipales2020 #Sète : la joie de @FCommeinhes , bondissant après sa réélection",,@FCommeinhes,#Municipales2020 #Municipales2020 #S,1277595792891473920,https://twitter.com/MidiLibreSete/status/1277595792891473920
2020-06-29 13:32:09,blaisealex,,0,0,1,"#Municipales2020 Retrouvez le portrait du maire de #Cholet, de nouveau réélu dimanche : ""Gilles Bourdouleix, le poing sur la table, quitte à la renverser"".",,,#Municipales2020 #Municipales2020 #Cholet,1277595715909423104,https://twitter.com/blaisealex/status/1277595715909423104
2020-06-29 13:31:42,caricasourds,,0,0,0,"MUNICIPALES 2020 #Humour #Municipales2020 #Sourds #LesVerts",,,#Humour #Municipales2020 #Municipales2020 #Sourds #LesVerts,1277595601526501376,https://twitter.com/caricasourds/status/1277595601526501376
2020-06-29 13:31:22,muriel7700,,0,0,0,"#AnneHidalgo #Municipales2020 Anne Hidalgo, récompensée de votre courage et il en faut pour oser s'attaquer à la bagnole et imaginer Paris + verte dans ce pays et fasse aux chaînes d'info partisanes",,,#AnneHidalgo #Municipales2020 #Municipales2020,1277595516667379712,https://twitter.com/muriel7700/status/1277595516667379712
2020-06-29 13:31:19,Gabrielaouiz,,0,0,0,"Chère @SamiaGhali ,tout d’abord Bravo pour votre victoire sur le 15/16ème. Vous avez vaincu @JeanMarcCoppola,qui avait tout bêtement refusé une alliance avec vous, vous avez détrôné le RN avec une victoire écrasante.Nous LR,espérons que vous aurez bonne mémoire. #Municipales2020 ",,@SamiaGhali @JeanMarcCoppola,#Municipales2020 #Municipales2020,1277595505430802435,https://twitter.com/Gabrielaouiz/status/1277595505430802435
2020-06-29 13:31:19,brumamonpa,,1,0,0,"#Municipales2020 : Le #RN échoue à s’implanter localement",,,#Municipales2020 #Municipales2020 #RN,1277595502943653888,https://twitter.com/brumamonpa/status/1277595502943653888
2020-06-29 13:31:08,F3Aquitaine,,0,0,1,"#Municipales2020 #Bordeaux : Pierre Hurmic et ses priorités pour une ville en vert VIDEOS ► https://france3-regions.francetvinfo.fr/nouvelle-aquitaine/gironde/bordeaux/municipales-2020-bordeaux-pierre-hurmic-ses-priorites-ville-vert-1848074.html Cc @PierreHurmic @elusEELVBDX @ElusEELVNvleAqu @franceinfo",,@PierreHurmic @elusEELVBDX @ElusEELVNvleAqu @franceinfo,#Municipales2020 #Municipales2020 #Bordeaux,1277595456751710210,https://twitter.com/F3Aquitaine/status/1277595456751710210
2020-06-29 13:31:07,AnaCoelhoBXL,plantu,0,0,0,"Très bien vu @plantu Des lendemains qui chantent. Elle est finalement verte la vague qui s’abat sur l’Hexagone. #Municipales2020 #PostCOVID19",,@plantu,#Municipales2020 #Municipales2020 #PostCOVID19,1277595452733620230,https://twitter.com/AnaCoelhoBXL/status/1277595452733620230
2020-06-29 13:31:01,SylvainNocquard,,1,0,1,"Je viens de mettre à jour la liste twitter ""élus de Dijon"" suite aux #Municipales2020, n'hésitez pas à me signaler les coquilles et les éventuels comptes manquants ! #CMDijon https://twitter.com/i/lists/1017039426369794048",,,#Municipales2020 #Municipales2020 #CMDijon,1277595428389883904,https://twitter.com/SylvainNocquard/status/1277595428389883904
2020-06-29 13:30:58,laurentjalexis,BFMTV,0,1,0,"Faut qu'tu craches, faut qu'tu payes Faut qu'tu craches, faut qu'tu payes Pas possible que t'en réchappes Nous sommes les frères qui rapent tout #GiletsJaunes #taxes #Municipales2020 ",,,#GiletsJaunes #taxes #Municipales2020 #Municipales2020,1277595416348053504,https://twitter.com/laurentjalexis/status/1277595416348053504
2020-06-29 13:30:54,actutoulouse,,2,3,6," #Municipales2020 à #Toulouse. Jean-Luc Moudenc : « Je veux être le maire de l'écologie concrète » ",,,#Municipales2020 #Municipales2020 #Toulouse,1277595399130427395,https://twitter.com/actutoulouse/status/1277595399130427395
2020-06-29 13:30:34,f3htenormandie,,0,0,1,"#Municipales2020 : malgré l'incendie de #Lubrizol, pas de vague verte en Normandie ",,,#Municipales2020 #Municipales2020 #Lubrizol,1277595317114937346,https://twitter.com/f3htenormandie/status/1277595317114937346
2020-06-29 13:30:30,LeGroMoustachu,,0,4,5,"- T'as vu ca marche bien la magouille du #VoteÉlectronique? - Trop bien - On va mettre ca en place pour 2022 - à fond #Municipales2020 #Macron #LREM",,,#Vote #Municipales2020 #Municipales2020 #Macron #LREM,1277595297150054400,https://twitter.com/LeGroMoustachu/status/1277595297150054400
2020-06-29 13:30:10,EssonneAvecVous,,0,0,0,"#Municipales2020 Félicitations à: @dbougraud réélue Maire à Lardy @nmeary réélu Maire à @Bretigny91 Claude PONS réélu Maire à Montlhéry @bvermilletpm élue Maire à @villemorangis Caroline VARIN élue sur la liste de Michel SOULOUMIAC à Lisses Bravo pour ces belles victoires!",,@dbougraud @nmeary @Bretigny91 @bvermilletpm @villemorangis,#Municipales2020 #Municipales2020,1277595216082591745,https://twitter.com/EssonneAvecVous/status/1277595216082591745
2020-06-29 13:30:07,la_chataigne,,0,0,0," #Municipales2020 à #Lyon : à voir ou à revoir, brillant et prémonitoire, le film « Alice et le Maire », chronique d’une déchéance annoncée",,,#Municipales2020 #Municipales2020 #Lyon,1277595201117335556,https://twitter.com/la_chataigne/status/1277595201117335556
2020-06-29 13:30:01,QuentinMaridat,,0,0,0,"Réaction de @enmarchefr à Bordeaux ce matin: #Municipales2020 ",,@enmarchefr,#Municipales2020 #Municipales2020,1277595177432088578,https://twitter.com/QuentinMaridat/status/1277595177432088578
2020-06-29 13:30:00,ecom_news,,0,0,0,"#MUNICIPALES2020: @ecom_news vous dresse le portrait des nouveaux maires du Sud de la France. https://bit.ly/2VtlFEy @Gregorydoucet @villedelyon @MicheleRubirola @marseille @PierreHurmic @Bordeaux @louis_aliot @MairiePerpignan @CarolisPatrick @VilledArles",,@ecom_news @Gregorydoucet @villedelyon @MicheleRubirola @marseille @PierreHurmic @Bordeaux @louis_aliot @MairiePerpignan @CarolisPatrick @VilledArles,#MUNICIPALES2020 #MUNICIPALES2020,1277595172042354688,https://twitter.com/ecom_news/status/1277595172042354688
2020-06-29 13:29:55,AlixanLavorel,arthurberdah,0,0,0,"Quand tu sais que de toute façon d’ici deux semaines tu sautes de ton ministère, autant se jeter franco #Municipales2020 #Remaniement",,,#Municipales2020 #Municipales2020 #Remaniement,1277595152543027201,https://twitter.com/AlixanLavorel/status/1277595152543027201
2020-06-29 13:29:47,aldurif,,0,0,1,"#Municipales2020 #cognac #charente cf @aqui_fr",,@aqui_fr,#Municipales2020 #Municipales2020 #cognac #charente,1277595118212722689,https://twitter.com/aldurif/status/1277595118212722689
2020-06-29 13:29:35,LibresJeunes,,0,0,0,"Félicitations à @GMothron et à @Max_Renault95 pour leur élection à #Argenteuil. #Municipales2020 ",,@GMothron @Max_Renault95,#Argenteuil #Municipales2020 #Municipales2020,1277595068803710977,https://twitter.com/LibresJeunes/status/1277595068803710977
2020-06-29 13:29:27,Jarl_Anton,,0,0,0,"#Municipales2020 #Fillon #FillonGate",,,#Municipales2020 #Municipales2020 #Fillon #FillonGate,1277595034355974144,https://twitter.com/Jarl_Anton/status/1277595034355974144
2020-06-29 13:29:14,CapitalInfos,,0,0,0," #Municipales2020 Les écologistes issus de #EELV refuseront de rejoindre le gouvernement dans le cadre d'un remaniement du gouvernement prévu prochainement. L'avenir d'Édouard Philippe est aussi compromis à Matignon, suite à son élection à la mairie du Havre.",,,#Municipales2020 #Municipales2020 #EELV,1277594980639481861,https://twitter.com/CapitalInfos/status/1277594980639481861
2020-06-29 13:28:45,aldurif,,0,0,1,"http://www.aqui.fr/politiques/a-la-rochelle-fountaine-retrouve-son-siege,20320.html @aqui_fr #Municipales2020",,@aqui_fr,#Municipales2020 #Municipales2020,1277594858916581377,https://twitter.com/aldurif/status/1277594858916581377
2020-06-29 13:28:38,LibresJeunes,,0,0,0,"Félicitations à @AgnesPottierD pour sa victoire à #Levallois ! #Municipales2020 ",,@AgnesPottierD,#Levallois #Municipales2020 #Municipales2020,1277594827681599488,https://twitter.com/LibresJeunes/status/1277594827681599488
2020-06-29 13:28:21,Viliero,Hadtwohurt,0,0,0,"#Municipales2020 #LREM — Allô Agnès, ça te dit de te présenter à Paris?",,,#Municipales2020 #Municipales2020 #LREM,1277594759662579713,https://twitter.com/Viliero/status/1277594759662579713
2020-06-29 13:28:11,EnMarche57,,0,0,0,"Notre famille politique doit tirer des enseignements de ces élections. Le signe de cette abstention record est un signal pour notre démocratie ! #Moselle #Municipales2020 #electionsMunicipales2020 #LREM #EnMarche",,,#Moselle #Municipales2020 #Municipales2020 #electionsMunicipales2020 #LREM #EnMarche,1277594716394184704,https://twitter.com/EnMarche57/status/1277594716394184704
2020-06-29 13:28:11,lindependant,,0,0,0,"Céret : Michel Coste remporte la triangulaire https://www.lindependant.fr/2020/06/29/ceret-michel-coste-remporte-la-triangulaire,8955835.php #Municipales2020 #Perpignan #Vallespir #Céret #politique",,,#Municipales2020 #Municipales2020 #Perpignan #Vallespir #C #politique,1277594713860780032,https://twitter.com/lindependant/status/1277594713860780032
2020-06-29 13:27:32,steve_boudrias,,0,0,0,"Paris tenu Paris libérée Paris piétonnière Paris vaccinée contre tout Sauf la connerie. Blague à part, Paris est-elle la seule ville d'envergure convoitée par trois femmes ? #Municipales2020",,,#Municipales2020 #Municipales2020,1277594552539455488,https://twitter.com/steve_boudrias/status/1277594552539455488
2020-06-29 13:26:57,Katy02706825,,0,0,0,"@HenryJeanServat On espère le meilleur pour nos amis, . On compte sur vous et vous tous pour faire évoluer les choses, c'est en bonne voie , ne surtout rien lâcher. Nous sommes leur voix. #corrida #Elections #macrondemission #Municipales2020 #Vert #ClimateAction",,@HenryJeanServat,#corrida #Elections #macrondemission #Municipales2020 #Municipales2020 #Vert #ClimateAction #ClimateAction,1277594406967795717,https://twitter.com/Katy02706825/status/1277594406967795717
2020-06-29 13:26:47,Challenges,,0,0,0,"Qui est François Astorg, celui qui a remporté la mairie d'Annecy à 27 voix près? #Municipales2020 ",,,#Municipales2020 #Municipales2020,1277594365083426817,https://twitter.com/Challenges/status/1277594365083426817
2020-06-29 13:26:37,vanessa0jerome1,,0,0,2,"Mais leur profil fonctionne mieux souvent avec les ruralités et les plus petites territoires - moins de costumes ;) Au final, beaucoup de semi-pro de la politique, de gauche, déjà inscrits dans les territoires et la construction des politiques publiques. #Municipales2020",,,#Municipales2020 #Municipales2020,1277594319889850368,https://twitter.com/vanessa0jerome1/status/1277594319889850368
2020-06-29 13:26:11,CatiniNadeje,,0,0,0,"#Municipales2020 : un 3e tour se profile à #Marseille",,,#Municipales2020 #Municipales2020 #Marseille,1277594212226207745,https://twitter.com/CatiniNadeje/status/1277594212226207745
